校名,系組名,採計及加權,普通生錄取分數,普通生同分參酌,原住民錄取分數,退伍軍人錄取分數,僑生錄取分數,蒙藏生錄取分數,派外子女錄取分數,檢定科目及標準-學科能力測驗,檢定科目及標準-英聽,同分參酌順序,核定名額,回流名額,招生名額,錄取人數-男,錄取人數-女,外加錄取-男,外加錄取-女,錄取總人數（含外加）
國立東華大學,英美語文學系,英x2.00 國x1.25 公x1.00,118.25,,125.75,-----,-----,-----,-----,,,英文 國文 公民與社會,12,8,20,8,12,1,0,21
國立東華大學,臺灣文化學系,地x2.00 歷x2.00 英x1.00 國x1.50,236.5,,-----,-----,-----,-----,-----,,,地理 歷史 英文 國文,14,0,14,11,3,0,0,14
國立東華大學,歷史學系,歷x2.00 公x2.00 社x1.00 地x1.50,297,,328.25,-----,-----,-----,-----,,,歷史 公民與社會 社會 地理,13,8,21,12,9,2,0,23
國立東華大學,經濟學系,數Bx1.00 英x1.00 國x1.00 公x1.00,135,數B 20,-----,-----,-----,-----,-----,,,數學B 英文 國文 公民與社會,19,10,29,19,10,0,0,29
國立東華大學,諮商與臨床心理學系(自然組),英x1.50 數甲x1.50 國x1.00,123,,-----,-----,-----,-----,-----,,,英文 數學甲 國文,19,0,19,6,13,0,0,19
國立東華大學,諮商與臨床心理學系(社會組),英x1.50 數Bx1.50 國x1.00 公x1.00,208.5,,-----,-----,-----,-----,-----,,,英文 數學B 國文 公民與社會,1,1,2,1,1,0,0,2
國立東華大學,社會學系,國x1.50 英x2.00 公x2.00,200,,-----,-----,-----,-----,-----,,,國文 英文 公民與社會,15,2,17,9,8,0,0,17
國立東華大學,公共行政學系,國x2.00 公x2.00 英x1.50,221,,232.55,-----,-----,-----,-----,,,國文 公民與社會 英文,11,11,22,11,11,0,1,23
國立東華大學,法律學系,英x1.00 公x1.50 國x2.00,202.5,(級分)英 32 公 51 國 47 (實得)英 47.75,-----,-----,-----,-----,-----,,,英文 公民與社會 國文,12,2,14,4,10,0,0,14
國立東華大學,教育與潛能開發學系,國x2.00 公x1.00 數Bx1.00,140,國 42,-----,-----,-----,-----,-----,,,國文 公民與社會 數學B,15,2,17,8,9,0,0,17
國立東華大學,教育行政與管理學系,國x2.00 英x2.00 數Bx1.50 公x1.00 歷x1.00,228.5,,263.15,-----,-----,-----,-----,,,國文 英文 數學B 公民與社會 歷史,13,8,21,8,13,1,0,22
國立東華大學,特殊教育學系,公x1.00 歷x1.00 國x1.00 英x1.00,128,,137.7,-----,-----,-----,-----,,,公民與社會 歷史 國文 英文,11,7,18,5,13,0,1,19
國立東華大學,幼兒教育學系,國x2.00 公x1.75 歷x1.75,226.5,,-----,-----,-----,-----,-----,,,國文 公民與社會 歷史,11,0,11,3,8,0,0,11
國立東華大學,族群關係與文化學系,公x2.00 國x1.50 英x1.00,128,,138.55,-----,-----,-----,-----,,,公民與社會 國文 英文,1,13,14,7,7,1,0,15
國立東華大學,民族語言與傳播學系,國x1.00 社x1.00 公x1.00,65,,-----,-----,-----,-----,-----,,,國文 社會 公民與社會,1,8,9,3,2,0,0,5
國立東華大學,民族事務與發展學系,公x2.00 社x2.00 國x1.00,129,,148.2,-----,-----,-----,-----,,,公民與社會 社會 國文,1,8,9,3,6,0,1,10
國立東華大學,民族社會工作學士學位學程,公x2.00 社x2.00 國x1.00,136,,-----,-----,-----,-----,-----,,,公民與社會 社會 國文,4,6,10,4,6,0,0,10
國立東華大學,原住民族樂舞與藝術學士學位學程,國x2.00 公x2.00 歷x1.00,130,,-----,-----,-----,-----,-----,,,國文 公民與社會 歷史,1,10,11,5,1,0,0,6
國立東華大學,自然資源與環境學系環境管理與環境教育組,地x2.00 英x1.00 國x2.00,187,,-----,-----,-----,-----,-----,,,地理 英文 國文,4,2,6,6,0,0,0,6
國立東華大學,自然資源與環境學系生態與保育組,生x2.00 國x2.00 英x1.00,167,,-----,-----,-----,-----,-----,,,生物 國文 英文,4,2,6,1,5,0,0,6
國立東華大學,自然資源與環境學系地球科學組,化x2.00 國x2.00 英x1.00,160,,-----,-----,-----,-----,-----,,,化學 國文 英文,4,2,6,4,2,0,0,6
國立東華大學,縱谷跨域書院學士學位學程,國x2.00 公x1.75 英x1.50,189.75,,-----,-----,-----,-----,-----,,,國文 公民與社會 英文,3,0,3,2,1,0,0,3
國立東華大學,音樂學系,術科x2.00 國x1.00 英x1.00 歷x1.00,-----,,-----,-----,-----,-----,-----,,,術科 國文 英文 歷史,1,3,4,0,0,0,0,0
國立東華大學,藝術與設計學系,國x2.00 英x1.00 歷x1.00,139,國 41,-----,-----,-----,-----,-----,,,國文 英文 歷史,15,2,17,7,10,0,0,17
國立東華大學,藝術創意產業學系,國x2.00 歷x2.00 公x1.00,178,,-----,-----,-----,-----,-----,,,國文 歷史 公民與社會,16,4,20,3,17,0,0,20
國立東華大學,體育與運動科學系,術科x1.00 國x1.00 數Bx1.00 英x1.00 生x1.00,158.21,,178.54,-----,-----,-----,-----,,,術科 國文 數學B 英文 生物,3,4,7,4,3,1,0,8
臺北市立大學,教育學系,國x2.00 英x2.00 數Bx2.00 歷x1.00 地x1.00,314,國 51,-----,-----,-----,-----,-----,,,國文 英文 數學B 歷史 地理,12,12,24,10,14,0,0,24
臺北市立大學,特殊教育學系,國x2.00 數Bx1.50 英x1.50 公x1.00,220.5,,238.6,-----,-----,-----,-----,,,國文 數學B 英文 公民與社會,16,14,30,6,24,1,0,31
臺北市立大學,幼兒教育學系,英x2.00 國x2.00 歷x1.00 地x1.00,251,,-----,-----,-----,-----,-----,,,英文 國文 歷史 地理,14,1,15,2,13,0,0,15
臺北市立大學,心理與諮商學系,英x2.00 國x1.50 數Bx1.50 公x1.00,252.5,英 31,261.65,-----,-----,-----,-----,1.英文(均標) 2.數學B(後標),,英文 國文 數學B 公民與社會,7,5,12,6,6,0,1,13
臺北市立大學,學習與媒材設計學系,國x2.00 數Bx1.50 英x2.00 歷x1.00 地x1.00,284.5,國 49,-----,-----,-----,-----,-----,,,國文 數學B 英文 歷史 地理,14,10,24,4,20,0,0,24
臺北市立大學,中國語文學系,國x2.00 歷x1.00 英x1.00,172,國 51,-----,-----,-----,-----,-----,1.國文(均標),,國文 歷史 英文,15,11,26,11,15,0,0,26
臺北市立大學,歷史與地理學系,國x1.50 歷x1.50 地x1.50 數Bx1.00 英x1.00,271,,276.15,-----,-----,-----,-----,,,國文 歷史 地理 數學B 英文,6,11,17,12,5,1,1,19
臺北市立大學,英語教學系,英x2.00 國x1.25 數Bx1.00 地x1.00,212.5,,-----,-----,-----,-----,-----,,B級,英文 國文 數學B 地理,6,9,15,1,14,0,0,15
臺北市立大學,社會暨公共事務學系,公x2.00 國x1.50 英x1.50 數Bx1.00 歷x1.00,300.5,,333.75,-----,-----,-----,-----,,,公民與社會 國文 英文 數學B 歷史,6,11,17,3,14,0,1,18
臺北市立大學,音樂學系,術科x2.00 英x1.00 國x1.00 歷x1.00,280.18,,-----,-----,-----,-----,-----,,,術科 英文 國文 歷史,3,4,7,0,7,0,0,7
臺北市立大學,視覺藝術學系,術科x2.00 國x2.00 英x1.00 數Bx1.00 歷x1.00,305,,-----,-----,-----,-----,-----,1.國文(均標),,術科 國文 英文 數學B 歷史,18,4,22,2,20,0,0,22
臺北市立大學,應用物理暨化學系電子物理組,物x1.50 化x1.50 英x1.25 數甲x1.00 國x1.00,232.5,,240,-----,-----,-----,-----,,,物理 化學 英文 數學甲 國文,6,6,12,9,3,1,0,13
臺北市立大學,應用物理暨化學系應用化學組,化x1.50 物x1.50 英x1.25 數甲x1.00 國x1.00,230.75,,-----,-----,-----,-----,-----,,,化學 物理 英文 數學甲 國文,6,3,9,4,5,0,0,9
臺北市立大學,地球環境暨生物資源學系,英x1.50 數甲x1.00 國x1.50 物x1.00 化x1.50,221,,-----,-----,-----,-----,-----,,,英文 數學甲 國文 物理 化學,6,5,11,7,4,0,0,11
臺北市立大學,數學系,數甲x2.00 物x1.00 英x1.00 國x1.25,177.5,,-----,-----,-----,-----,-----,,,數學甲 物理 英文 國文,15,8,23,20,3,0,0,23
臺北市立大學,資訊科學系,數甲x2.00 英x2.00 國x1.25 物x1.00,231.25,,-----,-----,-----,-----,-----,,,數學甲 英文 國文 物理,12,15,27,18,9,0,0,27
臺北市立大學,體育學系,英x2.00 術科x1.50 國x1.00 生x1.00,232.98,,-----,-----,-----,-----,-----,,,英文 術科 國文 生物,2,3,5,4,1,0,0,5
臺北市立大學,休閒運動管理學系,公x1.00 英x1.00 國x1.00,123,,123.2,-----,-----,-----,-----,,,公民與社會 英文 國文,3,3,6,2,4,1,0,7
臺北市立大學,運動健康科學系,英x1.50 生x1.00 國x1.00,132,,-----,-----,-----,-----,-----,,,英文 生物 國文,2,4,6,4,2,0,0,6
臺北市立大學,城市發展學系,地x2.00 英x2.00 國x1.00,219,,-----,-----,-----,-----,-----,,B級,地理 英文 國文,8,3,11,8,3,0,0,11
臺北市立大學,都會產業經營與行銷學系,英x2.00 數Bx2.00 國x1.00 公x1.00,237,,-----,-----,-----,-----,-----,,,英文 數學B 國文 公民與社會,4,9,13,9,4,0,0,13
臺北市立大學,衛生福利學系,英x2.00 生x2.00 數甲x1.00 國x1.50,223,,-----,-----,-----,-----,-----,,,英文 生物 數學甲 國文,12,6,18,6,12,0,0,18
國立屏東大學,教育學系,英x2.00 國x2.00 數Bx1.50 公x1.00,195.5,,197.5,-----,-----,-----,-----,,,英文 國文 數學B 公民與社會,23,15,38,9,29,0,1,39
國立屏東大學,幼兒教育學系,國x2.00 公x2.00 數Bx1.00,178,國 48,194.15,-----,-----,-----,-----,,C級,國文 公民與社會 數學B,18,0,18,1,17,0,1,19
國立屏東大學,特殊教育學系,國x2.00 公x1.00 數Bx1.00,154,,-----,-----,-----,-----,-----,,,國文 公民與社會 數學B,1,1,2,0,2,0,0,2
國立屏東大學,教育心理與輔導學系,國x1.25 英x1.25 公x1.00 數Bx1.00,159,,-----,-----,-----,-----,-----,,,國文 英文 公民與社會 數學B,11,14,25,4,21,0,0,25
國立屏東大學,中國語文學系,國x2.00 英x1.25 歷x1.00,149.25,,167.05,-----,-----,-----,-----,,,國文 英文 歷史,3,11,14,3,11,1,0,15
國立屏東大學,英語學系,英x2.00 國x1.00 歷x1.00,121,,-----,-----,-----,-----,-----,,B級,英文 國文 歷史,6,11,17,5,12,0,0,17
國立屏東大學,文化創意產業學系,國x2.00 英x1.00 歷x1.00,145,國 44,-----,-----,-----,-----,-----,,,國文 英文 歷史,11,5,16,4,12,0,0,16
國立屏東大學,社會發展學系,公x1.00 國x1.00 英x1.00,100,公 41,109.35,-----,-----,-----,-----,,,公民與社會 國文 英文,9,18,27,10,17,0,1,28
國立屏東大學,應用英語學系,英x2.00 國x2.00 公x1.00,237,,-----,-----,-----,-----,-----,,,英文 國文 公民與社會,1,0,1,1,0,0,0,1
國立屏東大學,應用日語學系,英x2.00 國x2.00 公x1.00,200,,-----,-----,-----,-----,-----,,,英文 國文 公民與社會,1,1,2,2,0,0,0,2
國立屏東大學,視覺藝術學系數位媒體設計組,國x2.00 英x1.50 歷x1.50,186.5,,-----,-----,-----,-----,-----,,,國文 英文 歷史,3,3,6,1,5,0,0,6
國立屏東大學,商業自動化與管理學系,英x1.50 數Bx1.50 國x1.00 公x1.00,169.5,,-----,-----,-----,-----,-----,,,英文 數學B 國文 公民與社會,3,1,4,1,3,0,0,4
國立屏東大學,行銷與流通管理學系,英x2.00 數Bx2.00 國x1.00 公x1.00,198,,-----,-----,-----,-----,-----,,,英文 數學B 國文 公民與社會,3,1,4,0,4,0,0,4
國立屏東大學,休閒事業經營學系,英x1.50 國x1.50 公x1.00 數Bx1.00,165,,-----,-----,-----,-----,-----,,,英文 國文 公民與社會 數學B,2,2,4,3,1,0,0,4
國立屏東大學,不動產經營學系,國x1.50 英x1.25 公x1.00,146.75,,-----,-----,-----,-----,-----,,,國文 英文 公民與社會,5,3,8,3,5,0,0,8
國立屏東大學,企業管理學系,英x1.50 數Bx1.50 國x1.00 公x1.00,174.5,,-----,-----,-----,-----,-----,,,英文 數學B 國文 公民與社會,3,0,3,1,2,0,0,3
國立屏東大學,國際經營與貿易學系,英x1.50 數Bx1.50 公x1.00 國x1.00,175.5,,-----,-----,-----,-----,-----,,,英文 數學B 公民與社會 國文,2,9,11,4,7,0,0,11
國立屏東大學,財務金融學系,數Bx2.00 英x2.00 公x1.00 國x1.00,208,數B 41,-----,-----,-----,-----,-----,,,數學B 英文 公民與社會 國文,5,13,18,10,8,0,0,18
國立屏東大學,會計學系,國x2.00 英x2.00 數Bx1.50 公x1.00,226.5,,-----,-----,-----,-----,-----,,,國文 英文 數學B 公民與社會,5,20,25,11,14,0,0,25
國立屏東大學,大數據商務應用學士學位學程,數Bx2.00 英x2.00 國x1.00 公x1.00,194,,-----,-----,-----,-----,-----,,,數學B 英文 國文 公民與社會,11,6,17,10,7,0,0,17
國立屏東大學,應用化學系,化x2.00 英x1.50 數甲x1.50,124.5,,-----,-----,-----,-----,-----,,,化學 英文 數學甲,14,10,24,18,6,0,0,24
國立屏東大學,應用數學系,數甲x2.00 英x1.00 國x1.00,110,數甲 23 英 23,-----,-----,-----,-----,-----,,,數學甲 英文 國文,5,12,17,14,3,0,0,17
國立屏東大學,應用物理系半導體組,物x2.00 數Ax1.75 英x1.00 國x1.00,185.25,物 30,-----,-----,-----,-----,-----,,,物理 數學A 英文 國文,7,8,15,13,2,0,0,15
國立屏東大學,應用物理系光電暨材料組,物x2.00 數Ax1.75 英x1.00 國x1.00 化x1.00,200.75,,222,-----,-----,-----,-----,,,物理 數學A 英文 國文 化學,9,5,14,14,0,1,0,15
國立屏東大學,科學傳播學系,國x1.50 自x1.25 英x1.00 物x1.00,146.75,,-----,-----,-----,-----,-----,,,國文 自然 英文 物理,3,5,8,5,3,0,0,8
國立屏東大學,智慧機器人學系,數Ax2.00 物x2.00 英x1.00,143,,-----,-----,-----,-----,-----,,,數學A 物理 英文,8,6,14,12,2,0,0,14
國立屏東大學,電腦與通訊學系,數Ax2.00 英x2.00 國x1.00 物x1.00,212,,-----,-----,-----,-----,-----,,,數學A 英文 國文 物理,1,0,1,1,0,0,0,1
國立屏東大學,資訊工程學系,數Ax2.00 英x2.00 國x1.00 物x1.00,211,數A 43,-----,-----,-----,-----,-----,,,數學A 英文 國文 物理,21,0,21,18,3,0,0,21
國立屏東大學,電腦科學與人工智慧學系,數甲x2.00 英x2.00 國x1.50,169,數甲 35,-----,-----,-----,-----,-----,,,數學甲 英文 國文,13,3,16,11,5,0,0,16
國立屏東大學,資訊管理學系,英x2.00 數Bx2.00 國x1.00 公x1.00,223,,-----,-----,-----,-----,-----,,,英文 數學B 國文 公民與社會,2,1,3,3,0,0,0,3
國立屏東大學,音樂學系,術科x2.00 英x1.00 國x1.00 歷x1.00,216.72,,-----,-----,-----,-----,-----,,,術科 英文 國文 歷史,1,6,7,1,0,0,0,1
國立屏東大學,視覺藝術學系美術組,術科x2.00 國x1.50 英x1.50 歷x1.00,251,,-----,-----,-----,-----,-----,,,術科 國文 英文 歷史,3,3,6,1,5,0,0,6
國立屏東大學,體育學系,術科x2.00 數Bx1.00 生x1.00,206.28,,-----,-----,-----,-----,-----,,,術科 數學B 生物,5,2,7,6,1,0,0,7
國立臺東大學,全校不分系學士學位學程,國x1.50 英x1.00 公x1.00,127.5,,155.7,-----,-----,-----,-----,,,國文 英文 公民與社會,2,3,5,2,3,1,0,6
國立臺東大學,教育學系,國x1.50 數Bx1.00 公x1.00,113.5,,-----,-----,-----,-----,-----,,,國文 數學B 公民與社會,6,10,16,6,10,0,0,16
國立臺東大學,體育學系,國x2.00 英x1.50 公x1.00,132,,-----,-----,-----,-----,-----,,,國文 英文 公民與社會,3,3,6,4,2,0,0,6
國立臺東大學,幼兒教育學系,國x2.00 英x2.00 數Bx1.75 公x1.00,178.5,國 37,-----,-----,-----,-----,-----,,,國文 英文 數學B 公民與社會,4,7,11,2,9,0,0,11
國立臺東大學,特殊教育學系,國x2.00 英x1.00 公x1.00,123,國 36,134.6,-----,-----,-----,-----,,,國文 英文 公民與社會,6,13,19,4,15,0,1,20
國立臺東大學,文化資源與休閒產業學系,國x1.50 歷x1.25 公x1.00,137.75,,-----,-----,-----,-----,-----,,,國文 歷史 公民與社會,3,5,8,2,6,0,0,8
國立臺東大學,數位媒體與文教產業學系,國x2.00 英x1.00 公x1.00,120,,127.2,-----,-----,-----,-----,,,國文 英文 公民與社會,8,14,22,11,11,1,0,23
國立臺東大學,公共與文化事務學系,社x2.00 公x1.50 地x1.00 歷x1.00,211.5,,214.75,-----,-----,-----,-----,,,社會 公民與社會 地理 歷史,5,7,12,8,4,0,1,13
國立臺東大學,身心整合與運動休閒產業學系,國x1.50 數Bx1.00 公x1.00,115.5,,-----,-----,-----,-----,-----,,,國文 數學B 公民與社會,1,4,5,4,1,0,0,5
國立臺東大學,英美語文學系,國x2.00 英x2.00 公x1.00 數Bx1.00,144,,-----,146.65,-----,-----,-----,,,國文 英文 公民與社會 數學B,4,8,12,4,8,0,1,13
國立臺東大學,華語文學系,國x2.00 英x1.50 歷x1.00,112,,-----,-----,-----,-----,-----,,,國文 英文 歷史,3,21,24,10,14,0,0,24
國立臺東大學,美術產業學系,術科x2.00 國x1.00 歷x1.00,205,術 72 國 34,-----,-----,-----,-----,-----,,,術科 國文 歷史,8,7,15,2,13,0,0,15
國立臺東大學,音樂學系A組,術科x2.00 國x1.50 歷x1.00,-----,,-----,-----,-----,-----,-----,,,術科 國文 歷史,1,0,1,0,0,0,0,0
國立臺東大學,音樂學系B組,國x2.00 英x1.50 歷x1.00,135,,-----,-----,-----,-----,-----,,,國文 英文 歷史,1,6,7,4,3,0,0,7
國立臺東大學,生命科學系,生x2.00 化x1.50 國x1.00,127.5,,145.2,-----,-----,-----,-----,,,生物 化學 國文,2,13,15,6,9,1,0,16
國立臺東大學,資訊工程學系,數Ax2.00 英x2.00 國x1.50 物x1.00,200,,205.2,-----,-----,-----,-----,,,數學A 英文 國文 物理,16,19,35,32,3,2,0,37
國立臺東大學,資訊管理學系,英x2.00 數Bx2.00 公x1.75 國x1.00,185,,-----,-----,-----,-----,-----,,,英文 數學B 公民與社會 國文,4,18,22,14,8,0,0,22
國立臺東大學,應用數學系,數Ax2.00 國x2.00 物x1.00,159,數A 34,177.35,-----,-----,-----,-----,,,數學A 國文 物理,1,6,7,5,2,1,0,8
國立臺東大學,應用科學系化學及奈米科學組,化x2.00 數Ax1.00 物x1.00,100,,-----,-----,-----,-----,-----,,,化學 數學A 物理,6,8,14,11,3,0,0,14
國立臺東大學,應用科學系應用物理組,物x2.00 數Ax1.25 化x1.00,96.75,,-----,-----,-----,-----,-----,,,物理 數學A 化學,8,6,14,14,0,0,0,14
國立臺東大學,綠色與資訊科技學士學位學程,物x2.00 國x1.00 數Bx1.00,119,物 23 國 37,-----,-----,-----,-----,-----,,,物理 國文 數學B,4,3,7,3,4,0,0,7
國立體育大學,體育推廣學系A,英x2.00 國x2.00 數Bx1.50 公x1.00,185,,199.75,-----,-----,-----,-----,,,英文 國文 數學B 公民與社會,6,10,16,11,5,1,0,17
國立體育大學,體育推廣學系B,英x1.50 國x2.00 術科x2.00 數Bx1.00 公x1.00,280.28,,-----,-----,-----,-----,-----,,,英文 國文 術科 數學B 公民與社會,5,10,15,12,3,0,0,15
國立體育大學,運動保健學系A,英x2.00 生x1.75 術科x1.00 國x2.00 自x1.00,251.5,,-----,-----,-----,-----,-----,1.數學A(底標) 或數學B(底標),,英文 生物 術科 國文 自然,8,2,10,4,6,0,0,10
國立體育大學,運動保健學系B,英x2.00 生x1.75 國x2.00 自x1.00,235.5,,-----,-----,-----,-----,-----,1.數學A(後標) 或數學B(後標),,英文 生物 國文 自然,9,1,10,5,5,0,0,10
國立體育大學,休閒產業經營學系,英x2.00 國x2.00 地x1.00,152,,157,-----,-----,-----,-----,1.數學A(底標) 或數學B(後標),,英文 國文 地理,14,11,25,14,11,1,0,26
國立體育大學,適應體育學系A,英x2.00 國x2.00 生x1.75,173,,173.1,-----,-----,-----,-----,1.數學A(底標) 或數學B(底標),,英文 國文 生物,3,7,10,6,4,0,1,11
國立體育大學,適應體育學系B,英x2.00 國x2.00 術科x1.00 公x1.75,205.25,,-----,-----,-----,-----,-----,1.數學A(底標) 或數學B(底標),,英文 國文 術科 公民與社會,3,7,10,7,3,0,0,10
元智大學,管理學院學士班(主修：數位行銷與人力資源),英x2.00 數Bx2.00 公x2.00 歷x1.00,92,,-----,-----,-----,-----,-----,,,英文 數學B 公民與社會 歷史,23,19,42,12,10,0,0,22
元智大學,管理學院學士班(主修：財務金融),公x1.50 社x1.00 數Bx1.00,93,,-----,-----,-----,-----,-----,,,公民與社會 社會 數學B,24,17,41,18,23,0,0,41
元智大學,管理學院學士班(主修：國際企業管理),英x1.25 公x1.75 國x1.00 數Bx1.00,92.5,,-----,-----,-----,-----,-----,,,英文 公民與社會 國文 數學B,25,20,45,12,21,0,0,33
元智大學,管理學院學士班(主修：會計),公x2.00 社x1.50 國x1.00 數Bx1.00,161.5,,-----,-----,-----,-----,-----,,,公民與社會 社會 國文 數學B,11,4,15,6,9,0,0,15
元智大學,管理學院學士班(英語專班),英x1.25 公x1.50 國x1.00 數Bx1.00,113.25,,-----,-----,-----,-----,-----,,,英文 公民與社會 國文 數學B,4,18,22,1,2,0,0,3
元智大學,應用外語學系,英x1.50 國x1.00 歷x1.00,70.5,,-----,-----,-----,-----,-----,,,英文 國文 歷史,8,16,24,8,14,0,0,22
元智大學,中國語文學系,國x2.00 歷x1.00 英x1.00,88,,-----,-----,-----,-----,-----,,,國文 歷史 英文,7,14,21,6,5,0,0,11
元智大學,社會暨政策科學學系,公x1.00 數Bx1.00 社x1.00,50,,-----,-----,-----,-----,-----,,,公民與社會 數學B 社會,8,16,24,11,13,0,0,24
